client_id,visitor_id,visit_id,process_step,date_time
2103635,861963235_36848441890,7413362_79223903474_641641,start,2017-03-31 20:07:14
2103635,861963235_36848441890,360438255_71146353633_321935,start,2017-04-17 22:31:31
2103635,861963235_36848441890,360438255_71146353633_321935,step_1,2017-04-17 22:31:37
2103635,861963235_36848441890,360438255_71146353633_321935,step_2,2017-04-17 22:31:44
2103635,861963235_36848441890,360438255_71146353633_321935,step_3,2017-04-17 22:32:51
2103635,861963235_36848441890,360438255_71146353633_321935,confirm,2017-04-17 22:33:30
2103672,397908773_63495569393,31182094_39964911775_436766,start,2017-04-04 09:32:14
2103672,397908773_63495569393,31182094_39964911775_436766,step_1,2017-04-04 09:32:19
2103672,397908773_63495569393,31182094_39964911775_436766,start,2017-04-04 09:34:48
2103672,397908773_63495569393,31182094_39964911775_436766,start,2017-04-04 09:37:28
2103672,397908773_63495569393,31182094_39964911775_436766,step_1,2017-04-04 09:38:19
2103672,397908773_63495569393,31182094_39964911775_436766,step_2,2017-04-04 09:39:08
2103672,397908773_63495569393,31182094_39964911775_436766,step_3,2017-04-04 09:39:41
2103672,397908773_63495569393,31182094_39964911775_436766,confirm,2017-04-04 09:41:22
2103672,397908773_63495569393,424382897_96336557106_794738,confirm,2017-04-12 12:05:44
2105161,103374958_62689947002,253933934_47779327731_408413,start,2017-03-29 11:07:27
2105161,103374958_62689947002,253933934_47779327731_408413,step_1,2017-03-29 11:07:31
2105161,103374958_62689947002,253933934_47779327731_408413,step_2,2017-03-29 11:08:42
2105161,103374958_62689947002,253933934_47779327731_408413,step_3,2017-03-29 11:12:49
2107108,392056510_26352018058,850300476_43485794235_956505,start,2017-04-06 14:29:03
2107483,197316227_92012140243,379135159_81191721008_115040,step_3,2017-03-19 13:19:46
2107483,197316227_92012140243,379135159_81191721008_115040,confirm,2017-03-19 13:21:14
2107624,544903234_42665822236,896616313_67210372211_54712,start,2017-04-05 04:37:16
2107624,522082182_96129124948,599416278_30434025486_237101,start,2017-04-10 02:32:19
2109600,571550003_19139266941,271160158_92179315971_614010,start,2017-04-04 20:56:13
2109600,571550003_19139266941,271160158_92179315971_614010,step_1,2017-04-04 20:56:31
2109600,571550003_19139266941,370080032_12085946967_909369,start,2017-04-26 18:15:09
2109600,571550003_19139266941,370080032_12085946967_909369,step_1,2017-04-26 18:16:02
2109600,571550003_19139266941,370080032_12085946967_909369,step_1,2017-04-26 18:17:21
2109600,571550003_19139266941,370080032_12085946967_909369,step_2,2017-04-26 18:17:47
2111589,375532845_63611546057,752108711_27761914943_982242,start,2017-04-02 20:03:38
2111589,375532845_63611546057,752108711_27761914943_982242,start,2017-04-02 20:09:58
2111589,375532845_63611546057,752108711_27761914943_982242,step_1,2017-04-02 20:10:06
2111589,375532845_63611546057,752108711_27761914943_982242,step_2,2017-04-02 20:10:51
2111589,375532845_63611546057,752108711_27761914943_982242,start,2017-04-02 20:13:45
2111589,375532845_63611546057,883371575_92481778807_880880,start,2017-04-13 10:49:33
2111589,375532845_63611546057,883371575_92481778807_880880,step_1,2017-04-13 10:49:48
2111589,375532845_63611546057,883371575_92481778807_880880,step_2,2017-04-13 10:50:22
2111589,375532845_63611546057,883371575_92481778807_880880,step_1,2017-04-13 10:53:07
2111589,375532845_63611546057,883371575_92481778807_880880,step_2,2017-04-13 10:53:24
2111589,375532845_63611546057,883371575_92481778807_880880,step_3,2017-04-13 10:54:23
2111589,375532845_63611546057,883371575_92481778807_880880,step_2,2017-04-13 10:55:27
2111589,375532845_63611546057,883371575_92481778807_880880,step_1,2017-04-13 10:55:28
2111589,375532845_63611546057,883371575_92481778807_880880,step_2,2017-04-13 10:55:33
2111589,375532845_63611546057,883371575_92481778807_880880,step_1,2017-04-13 10:55:35
2111589,375532845_63611546057,874245646_45775530222_915608,start,2017-04-13 17:57:12
2111589,375532845_63611546057,874245646_45775530222_915608,start,2017-04-13 17:57:30
2116095,600613170_12108746976,942307338_46918004866_274145,start,2017-03-31 17:53:19
2116095,600613170_12108746976,942307338_46918004866_274145,step_1,2017-03-31 17:53:29
2116095,600613170_12108746976,942307338_46918004866_274145,step_2,2017-03-31 17:53:36
2116095,600613170_12108746976,424592558_91135704282_522655,start,2017-04-20 19:05:40
2118104,222651863_35511974321,829920881_43679061194_823421,start,2017-04-22 14:40:32
2118104,222651863_35511974321,829920881_43679061194_823421,start,2017-04-22 14:41:07
2118104,222651863_35511974321,829920881_43679061194_823421,start,2017-04-22 14:42:24
2118118,485326082_35683059764,331893667_91678849477_606748,start,2017-04-12 16:55:54
2118118,485326082_35683059764,331893667_91678849477_606748,step_1,2017-04-12 16:56:11
2118118,485326082_35683059764,331893667_91678849477_606748,step_2,2017-04-12 16:57:38
2118118,485326082_35683059764,331893667_91678849477_606748,step_3,2017-04-12 17:00:58
2118118,234669399_83082736894,456730531_27900231859_302752,start,2017-04-12 19:19:13
2118118,234669399_83082736894,456730531_27900231859_302752,start,2017-04-12 19:21:27
2118118,234669399_83082736894,456730531_27900231859_302752,step_1,2017-04-12 19:21:38
2118118,234669399_83082736894,456730531_27900231859_302752,step_2,2017-04-12 19:22:48
2118118,234669399_83082736894,456730531_27900231859_302752,step_3,2017-04-12 19:23:47
2118118,485326082_35683059764,897976199_18134541831_449068,start,2017-04-13 14:29:46
2118118,485326082_35683059764,897976199_18134541831_449068,start,2017-04-13 14:34:00
2118118,485326082_35683059764,897976199_18134541831_449068,start,2017-04-13 14:41:22
2119531,58964865_50259562521,162885193_80677465936_990524,start,2017-04-16 13:02:13
2119531,58964865_50259562521,162885193_80677465936_990524,start,2017-04-16 13:09:20
2122187,325290738_24744122158,376300163_10511459841_383493,start,2017-04-06 16:29:01
2122912,7979315_23891592567,137917633_7629938958_556252,start,2017-03-29 17:01:10
2122912,7979315_23891592567,246455018_5288718416_743058,step_1,2017-03-29 17:02:00
2122912,7979315_23891592567,246455018_5288718416_743058,step_1,2017-03-29 17:03:39
2127395,22306893_22632767412,576227727_45160152472_597158,start,2017-04-11 15:21:57
2127417,47817477_93778332850,672628469_47569256105_873755,start,2017-04-09 16:37:38
2127417,66665306_6544883007,377308458_41417022222_894358,start,2017-04-24 07:47:33
2127417,66665306_6544883007,377308458_41417022222_894358,step_1,2017-04-24 07:48:11
2127474,602348125_30679106343,423402297_68189280283_738927,start,2017-04-05 13:47:25
2127474,602348125_30679106343,423402297_68189280283_738927,start,2017-04-05 13:48:28
2127474,602348125_30679106343,423402297_68189280283_738927,step_1,2017-04-05 13:48:36
2127474,602348125_30679106343,423402297_68189280283_738927,step_2,2017-04-05 13:49:07
2127474,602348125_30679106343,423402297_68189280283_738927,step_3,2017-04-05 13:49:49
2127474,602348125_30679106343,646579461_47175121325_44842,start,2017-04-05 16:19:28
2127474,602348125_30679106343,646579461_47175121325_44842,step_1,2017-04-05 16:19:32
2127474,602348125_30679106343,646579461_47175121325_44842,step_2,2017-04-05 16:19:41
2127474,602348125_30679106343,646579461_47175121325_44842,step_3,2017-04-05 16:20:14
2127474,602348125_30679106343,646579461_47175121325_44842,confirm,2017-04-05 16:20:44
2127474,417465554_62257484440,894456914_20138999232_537763,confirm,2017-04-22 19:12:34
2132487,811232680_75051459579,294040117_52794104043_965631,start,2017-04-02 21:26:10
2133760,204150013_58463768042,386398884_35536083222_50954,start,2017-03-29 15:15:49
2133760,204150013_58463768042,386398884_35536083222_50954,step_1,2017-03-29 15:16:06
2133760,204150013_58463768042,386398884_35536083222_50954,step_2,2017-03-29 15:16:14
2133760,204150013_58463768042,386398884_35536083222_50954,step_3,2017-03-29 15:16:58
2133760,204150013_58463768042,386398884_35536083222_50954,confirm,2017-03-29 15:17:53
2136550,795160340_53225171021,711512701_37373385725_407253,start,2017-04-07 08:52:00
2139045,506132990_62113470201,757278504_95333161985_602046,start,2017-04-07 14:13:40
2142735,85429216_43522981649,391555544_44345443555_969710,start,2017-04-22 21:23:47
2142735,85429216_43522981649,391555544_44345443555_969710,step_1,2017-04-22 21:27:08
2142735,85429216_43522981649,391555544_44345443555_969710,start,2017-04-22 21:27:58
2144401,899440905_46267025536,508038220_69357172351_771417,start,2017-03-29 20:15:35
2144401,899440905_46267025536,508038220_69357172351_771417,step_1,2017-03-29 20:16:38
2144401,899440905_46267025536,508038220_69357172351_771417,step_2,2017-03-29 20:19:38
2144401,899440905_46267025536,508038220_69357172351_771417,step_3,2017-03-29 20:24:10
2145345,92185447_39550572483,300777008_69697942572_571221,start,2017-04-02 12:13:19
2145345,92185447_39550572483,300777008_69697942572_571221,step_1,2017-04-02 12:13:34
2145345,92185447_39550572483,300777008_69697942572_571221,step_2,2017-04-02 12:14:26
2145345,92185447_39550572483,300777008_69697942572_571221,step_3,2017-04-02 12:15:19
2149205,176681916_6390519305,504461252_76776696360_498910,start,2017-04-23 14:29:31
2149205,176681916_6390519305,504461252_76776696360_498910,step_1,2017-04-23 14:29:45
2149205,176681916_6390519305,504461252_76776696360_498910,step_2,2017-04-23 14:30:01
2149205,176681916_6390519305,504461252_76776696360_498910,step_3,2017-04-23 14:32:38
2149205,176681916_6390519305,504461252_76776696360_498910,start,2017-04-23 14:43:22
2149205,176681916_6390519305,504461252_76776696360_498910,start,2017-04-23 14:43:37
2149796,254569941_17316830746,364188989_62817723496_295463,start,2017-04-19 22:55:07
2150650,541375631_13668104970,341320671_89059839900_385785,start,2017-03-29 16:41:54
2150650,541375631_13668104970,341320671_89059839900_385785,step_1,2017-03-29 16:41:59
2150650,541375631_13668104970,341320671_89059839900_385785,step_1,2017-03-29 16:43:31
2150650,541375631_13668104970,341320671_89059839900_385785,step_2,2017-03-29 16:43:52
2150650,541375631_13668104970,341320671_89059839900_385785,step_3,2017-03-29 16:44:26
2150650,541375631_13668104970,341320671_89059839900_385785,confirm,2017-03-29 16:45:10
2150650,679429036_61239733551,780867218_46552203918_485025,confirm,2017-04-12 17:23:13
2151221,578964810_16183360126,388098348_49379620680_991779,start,2017-04-19 14:36:08
2151221,578964810_16183360126,388098348_49379620680_991779,step_1,2017-04-19 14:36:43
2151221,578964810_16183360126,388098348_49379620680_991779,step_2,2017-04-19 14:36:52
2151221,578964810_16183360126,388098348_49379620680_991779,step_3,2017-04-19 14:38:09
2151221,578964810_16183360126,388098348_49379620680_991779,confirm,2017-04-19 14:40:07
2151865,963437976_58836883578,490335277_55030331858_660126,start,2017-04-09 21:29:49
2151865,963437976_58836883578,490335277_55030331858_660126,step_1,2017-04-09 21:29:58
2151865,963437976_58836883578,490335277_55030331858_660126,step_2,2017-04-09 21:30:36
2151865,963437976_58836883578,490335277_55030331858_660126,step_1,2017-04-09 21:31:33
2151865,963437976_58836883578,490335277_55030331858_660126,step_1,2017-04-09 21:32:06
2154960,788091100_65724000967,163763349_1426321770_81711,start,2017-03-29 02:45:22
2154960,788091100_65724000967,163763349_1426321770_81711,start,2017-03-29 02:51:28
2154960,788091100_65724000967,163763349_1426321770_81711,start,2017-03-29 02:52:01
2155691,52575182_6855722932,905587008_58811739474_175759,start,2017-03-29 14:00:11
2155691,52575182_6855722932,905587008_58811739474_175759,step_1,2017-03-29 14:00:17
2155691,52575182_6855722932,905587008_58811739474_175759,step_2,2017-03-29 14:00:57
2155691,52575182_6855722932,905587008_58811739474_175759,step_3,2017-03-29 14:04:24
2155691,52575182_6855722932,905587008_58811739474_175759,confirm,2017-03-29 14:05:32
2155749,303453283_88936596358,501601818_18466350907_294047,start,2017-03-29 03:14:18
2155749,303453283_88936596358,501601818_18466350907_294047,step_1,2017-03-29 03:14:37
2155749,303453283_88936596358,501601818_18466350907_294047,start,2017-03-29 03:21:27
2155749,303453283_88936596358,501601818_18466350907_294047,step_1,2017-03-29 03:21:36
2155749,303453283_88936596358,501601818_18466350907_294047,step_2,2017-03-29 03:22:09
2155749,303453283_88936596358,501601818_18466350907_294047,step_3,2017-03-29 03:23:11
2155749,303453283_88936596358,501601818_18466350907_294047,step_3,2017-03-29 03:24:56
2155749,303453283_88936596358,501601818_18466350907_294047,step_2,2017-03-29 03:25:14
2155749,303453283_88936596358,501601818_18466350907_294047,step_1,2017-03-29 03:25:18
2155749,303453283_88936596358,501601818_18466350907_294047,start,2017-03-29 03:25:35
2155749,303453283_88936596358,263203689_45100616277_233263,start,2017-04-08 14:03:14
2155749,223919466_9086294865,582724649_63759446067_544745,start,2017-04-20 02:37:27
2155749,223919466_9086294865,582724649_63759446067_544745,step_1,2017-04-20 02:37:51
2155749,223919466_9086294865,582724649_63759446067_544745,start,2017-04-20 02:44:07
2155749,223919466_9086294865,582724649_63759446067_544745,step_1,2017-04-20 02:44:14
2158003,939392676_31954975967,914662333_98027950634_794752,start,2017-04-07 12:47:12
2158976,724354408_61813492558,640431648_54644825615_775380,start,2017-03-29 08:40:44
2158976,724354408_61813492558,640431648_54644825615_775380,start,2017-03-29 08:41:05
2158976,724354408_61813492558,324912080_27421956172_681972,start,2017-04-09 09:09:18
2158976,724354408_61813492558,324912080_27421956172_681972,step_1,2017-04-09 09:09:46
2158976,724354408_61813492558,330644974_18480004793_615096,confirm,2017-04-11 08:58:12
2158976,724354408_61813492558,330644974_18480004793_615096,confirm,2017-04-11 09:00:08
2158976,724354408_61813492558,527917649_11578198246_966754,confirm,2017-04-12 20:15:01
2158976,724354408_61813492558,715638933_30287458218_479519,confirm,2017-04-13 08:52:19
2158976,724354408_61813492558,715638933_30287458218_479519,confirm,2017-04-13 08:56:55
2158976,724354408_61813492558,715638933_30287458218_479519,confirm,2017-04-13 08:59:31
2158976,724354408_61813492558,715638933_30287458218_479519,confirm,2017-04-13 09:01:49
2158976,724354408_61813492558,715638933_30287458218_479519,confirm,2017-04-13 09:05:09
2158976,724354408_61813492558,715638933_30287458218_479519,start,2017-04-13 09:24:20
2158976,293765757_1611678889,684166124_91306546290_988378,confirm,2017-04-19 19:59:51
2158976,293765757_1611678889,684166124_91306546290_988378,start,2017-04-19 20:00:31
2158976,293765757_1611678889,684166124_91306546290_988378,step_1,2017-04-19 20:00:43
2158976,293765757_1611678889,684166124_91306546290_988378,step_2,2017-04-19 20:01:14
2158976,293765757_1611678889,684166124_91306546290_988378,step_3,2017-04-19 20:03:02
2158976,293765757_1611678889,684166124_91306546290_988378,confirm,2017-04-19 20:03:59
2158976,293765757_1611678889,684166124_91306546290_988378,step_1,2017-04-19 20:04:28
2159308,42691544_65353066872,449009190_38004838101_888365,start,2017-04-12 11:14:57
2159308,42691544_65353066872,449009190_38004838101_888365,start,2017-04-12 11:15:34
2159337,397219186_48778433140,984194235_86980492723_810764,start,2017-04-05 10:40:36
2159337,397219186_48778433140,984194235_86980492723_810764,start,2017-04-05 10:41:07
2159664,519166883_70084271485,492678059_11732811353_920067,start,2017-04-16 15:15:46
2168058,982828087_44477886119,389291400_58492282835_77602,start,2017-03-15 11:26:05
2168058,982828087_44477886119,389291400_58492282835_77602,step_1,2017-03-15 11:26:20
2168058,730430797_72308791048,694035956_9589494627_141076,start,2017-03-29 11:14:55
2168058,730430797_72308791048,694035956_9589494627_141076,step_1,2017-03-29 11:15:07
2169072,813837304_44501275205,975038446_9641371520_71000,start,2017-03-17 16:33:15
2169072,813837304_44501275205,659789647_62397637674_668056,start,2017-03-29 17:46:25
2170526,715925967_1966833728,45815748_92448751581_783971,start,2017-04-05 10:36:00
2170526,715925967_1966833728,45815748_92448751581_783971,step_1,2017-04-05 10:36:52
2170526,715925967_1966833728,45815748_92448751581_783971,step_2,2017-04-05 10:38:11
2170526,715925967_1966833728,469716224_80023818141_895586,step_3,2017-04-05 10:38:48
2170526,715925967_1966833728,469716224_80023818141_895586,step_2,2017-04-05 10:45:48
